Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1,Client_0,Client_1
279,318,2647,2800,613,727,454,497,937,1066,975,1129,325,378,841,1007,236,407,277,344
465,536,881,1194,473,556,596,656,481,569,504,589,314,375,375,481,299,20598,338,394
383,447,304,363,327,389,378,449,322,386,374,432,303,384,336,402,429,553,328,394
1232,1434,281,334,432,488,1233,1370,362,439,318,378,6191,7111,368,454,1154,21111,4643,4967
1512,1726,294,359,368,432,1111,1312,330,385,333,398,1806,1976,326,381,1142,1302,1264,1453
1279,1527,269,322,801,865,1285,1532,1922,1986,368,408,1750,2740,2280,2343,1712,21343,2153,2348
1272,1451,294,342,406,450,1093,1312,340,392,390,451,1327,1538,284,343,1004,1382,1132,1319
1336,1572,442,495,406,450,1317,1526,269,320,343,413,706,857,334,388,817,21041,719,990
730,855,1135,1366,2222,2386,856,994,3106,4292,5260,5784,781,945,1754,1948,749,1017,783,922
554,664,985,1186,900,1068,631,735,886,1103,1006,1208,488,591,1028,1198,553,20703,563,677
489,582,1917,2083,817,981,551,645,1028,1232,1055,1259,431,548,775,933,512,686,427,516
574,675,918,1101,1002,1219,475,575,938,1127,973,1142,355,411,973,1185,641,20564,386,436
580,656,747,904,634,774,646,719,638,766,672,806,346,427,705,843,382,532,412,485
405,482,670,828,740,895,495,574,730,889,729,870,439,519,672,808,440,20601,464,535
555,676,551,668,539,642,417,497,469,578,604,731,507,590,469,588,424,570,417,485
381,441,399,484,581,719,335,409,557,693,474,560,319,391,492,588,343,20569,312,373
378,443,532,637,432,517,295,360,400,450,375,430,328,468,381,467,406,541,362,425
392,482,330,401,405,482,418,486,388,472,407,479,454,540,371,445,356,20464,443,502
415,471,377,460,387,459,387,459,396,483,478,549,266,322,372,447,322,426,290,363
390,445,483,561,335,394,382,447,310,365,460,527,345,430,307,374,410,20509,498,555
355,424,322,383,368,441,394,451,327,393,339,409,276,334,297,390,358,469,282,340
544,609,467,548,307,373,506,581,344,410,360,427,291,351,300,360,308,20445,333,388
505,575,367,449,320,356,529,572,319,372,399,459,357,426,310,369,304,405,261,312
474,534,266,383,363,421,381,422,263,314,286,339,288,328,324,382,342,20529,279,331
461,519,471,528,335,399,388,447,347,411,339,412,279,341,313,372,386,494,280,332
366,443,323,396,354,416,500,563,365,425,370,444,310,368,304,359,345,20376,327,389
469,531,367,430,296,384,388,441,294,332,340,388,333,387,211,312,337,380,300,358
483,539,303,346,301,359,503,560,317,377,465,522,335,405,273,333,403,20429,261,314
577,627,333,379,315,368,343,408,289,351,314,369,297,363,350,397,398,443,308,367
505,617,352,423,370,447,330,392,417,473,350,399,304,379,302,363,284,20795,1268,1331
495,572,386,454,358,417,566,1219,325,381,368,439,728,797,260,313,982,1131,660,724
354,470,382,446,359,434,1121,1198,327,396,320,389,2328,2426,338,410,793,20504,2363,2453
442,485,399,438,291,351,361,415,297,335,495,560,250,302,321,367,310,432,245,296
358,421,351,402,358,486,279,336,459,520,441,528,257,308,298,356,257,20453,286,325
364,423,1396,1457,424,487,411,488,1080,1157,527,657,367,440,283,337,488,432,316,379
483,527,687,775,337,402,392,447,310,363,300,375,288,344,287,343,459,20695,312,372
412,473,684,937,2407,2526,751,806,2945,3008,1983,2071,482,539,1701,1756,528,700,428,517
443,494,438,501,314,360,347,411,469,531,338,376,234,296,332,384,353,21628,222,261
418,509,263,317,306,360,719,774,324,363,388,447,870,934,309,360,1437,1606,303,360
345,410,351,442,365,421,237,282,348,405,356,415,262,320,365,415,243,20404,263,303
421,488,440,505,275,313,271,333,307,367,253,353,310,375,353,395,230,371,276,317
402,463,460,513,342,408,317,379,344,415,335,406,350,413,328,396,259,20461,296,349
440,539,375,441,390,451,290,345,369,436,280,343,432,501,338,402,312,424,292,361
432,492,514,633,332,386,357,422,375,430,346,419,263,389,287,350,327,20417,216,314
382,447,329,389,246,344,261,318,286,348,286,339,286,351,308,368,288,371,202,284
381,432,311,353,337,406,245,301,374,443,395,499,272,326,325,385,275,20385,253,304
380,439,298,350,366,430,348,422,295,358,257,314,349,419,376,435,259,335,329,397
1598,1702,405,477,392,432,446,531,380,471,555,621,468,557,333,385,1099,20572,451,544
476,548,276,332,373,433,391,470,387,433,293,349,418,478,307,361,546,604,362,416
550,610,299,351,368,466,380,432,397,480,504,561,561,653,329,391,510,20901,404,477
497,586,343,394,283,322,468,560,301,355,325,384,489,574,300,352,722,897,434,545
436,509,301,371,412,473,345,416,364,435,352,394,467,551,328,375,416,21214,372,468
508,589,585,700,434,521,1887,1974,470,553,435,526,815,896,433,526,1013,1177,717,800
500,581,486,545,400,464,424,518,490,577,464,560,585,667,372,437,629,23267,488,593
545,628,418,498,403,482,886,974,427,503,475,564,664,835,383,464,3203,3275,569,666
516,620,659,743,558,640,807,913,437,512,432,624,1935,2009,494,571,1439,20626,671,789
508,580,485,568,467,542,326,392,568,651,557,635,364,439,406,488,460,594,306,370
370,455,804,915,456,545,306,374,507,607,523,608,391,474,335,485,373,20550,267,328
508,588,686,796,557,638,298,350,564,652,518,644,410,498,2484,2576,375,479,333,393
337,390,864,939,2015,2110,303,366,759,848,539,617,424,636,766,861,476,20635,320,384
328,384,771,879,586,681,369,455,444,521,521,766,416,625,467,560,467,597,318,377
302,367,427,510,328,394,310,367,409,471,360,426,305,378,331,503,293,20536,329,394
367,427,349,421,323,384,273,325,620,678,387,442,315,397,339,409,330,449,327,381
477,531,379,440,302,365,259,310,388,453,316,370,348,410,375,438,266,20417,218,318
323,366,384,452,333,402,258,298,508,577,474,548,288,352,492,579,276,380,276,328
390,443,379,440,454,515,212,248,495,549,376,431,316,367,460,532,251,20509,208,284
354,420,276,350,364,430,302,365,2321,2379,595,668,523,584,336,392,362,473,318,388
355,409,287,349,346,389,249,286,426,518,479,541,230,344,334,388,213,20798,261,406
492,582,303,425,255,366,533,625,313,371,353,405,575,719,339,395,638,790,363,453
1089,1310,278,342,352,420,985,1203,409,547,381,457,1614,1826,342,407,1424,22139,1301,1501
1128,1353,347,411,255,311,1416,1631,345,386,379,426,1549,1814,303,366,1651,2079,1438,1693
1113,1366,337,417,386,458,1102,1372,415,482,378,445,1689,1882,384,448,1311,23853,1007,1213
2879,3126,264,316,379,440,2537,2775,393,468,425,478,3568,3776,421,509,3452,3895,3012,3268
2593,3285,733,800,357,413,2730,2902,443,496,470,513,3311,3563,287,400,3120,22243,2643,2901
1468,1954,1369,1662,1011,1213,1484,1708,1337,1551,1119,1325,1138,1776,1037,1244,1820,2289,1266,1470
2284,3940,1978,2203,894,1025,3804,4209,1377,1647,1672,1925,3795,3997,1117,1309,4678,21515,3694,4034
829,993,1659,2035,1045,1272,1717,1927,1946,2160,1194,1615,870,1092,1545,1828,932,1215,1082,1326
500,600,2169,2772,1086,1274,531,621,1492,2447,2846,3187,435,509,2390,2674,387,20517,461,575
417,544,1916,2628,946,1156,697,802,1372,1744,1339,1804,573,650,1049,1267,336,484,547,664
332,372,1732,1956,1034,1166,378,445,1169,1420,1199,1416,357,410,1107,1378,269,20387,299,361
406,455,3985,4206,1374,1671,225,269,1941,2518,1050,1558,307,346,1157,1495,250,354,232,270
316,403,1046,1189,519,625,287,340,1415,1676,1961,2167,368,424,550,650,297,20471,351,417
348,417,527,635,420,498,384,467,525,599,440,536,372,437,379,446,317,442,321,387
446,513,645,727,356,415,252,290,416,471,409,473,314,407,319,374,379,20391,297,336
440,509,333,397,449,560,341,419,669,726,413,563,370,408,333,392,264,359,303,361
364,410,354,428,344,384,270,321,384,445,429,480,323,384,375,435,332,20475,303,354
323,423,305,419,405,445,290,348,455,495,456,507,342,403,388,465,303,447,366,433
347,415,357,421,449,492,311,373,432,490,361,419,357,427,450,509,294,20369,306,371
369,426,324,385,306,360,327,386,495,558,407,476,310,350,393,445,245,314,349,412
387,443,301,350,320,383,259,316,545,603,454,575,359,416,397,495,268,20436,273,331
344,409,355,400,393,450,248,286,373,421,375,435,246,350,431,484,312,382,256,296
509,592,371,430,288,332,271,324,322,391,347,406,315,434,508,577,222,20488,233,289
380,446,405,480,294,347,296,354,385,459,346,412,336,404,272,328,335,433,337,376
374,458,425,467,494,549,267,311,388,435,316,394,362,426,327,387,306,20444,248,300
398,514,347,423,312,372,425,487,343,403,479,548,316,375,428,497,297,412,416,513
501,577,283,321,250,288,339,401,363,424,335,375,316,385,342,389,292,20416,325,387
359,418,360,426,406,467,234,272,394,445,324,379,264,302,356,428,267,376,241,298
382,451,326,393,337,399,212,249,481,520,435,498,266,319,463,504,277,20430,265,319
400,478,368,426,344,404,281,333,350,414,323,387,252,303,427,484,286,392,256,310
381,433,530,603,334,393,270,325,496,563,482,554,240,283,296,394,248,20508,208,304
